,deg N,deg E,Launch Az,Launch El,Tip-Off,Thrust Pitch,Thrust Yaw,mdot,Ve,mass,drag,Wind,x,y,z,lat,long,height
0,0.00039329294480207284,0.0007555105079728695,1.0704467511336988,0.5945585885398674,False,-0.0292632055166444,-0.01402573120316871,0.025066117467072276,0.011494017248811808,0.22753407563885,0.0023520567683127025,True,-2428886.751245318,-4127793.250740238,4383927.303776783,42.65726781814286,-120.47351639372079,124479.22300404063
1,-0.0019756000835298307,0.0018259136597454408,0.8232188441977673,0.10612667909720347,True,-0.029659995027202273,-0.018773199309170336,0.025480294807473748,-0.006372126304141221,2.5574420476461217,0.01760883594904227,False,-2381653.470412802,-4085752.6653240104,4437432.128294601,43.3653350043258,-120.23862330118777,116996.07997501122
2,0.0018979190279622214,-0.0004990933341221141,1.6057091285452838,0.4457149257467222,False,-0.0009973439145683455,0.012998232619337675,0.006685388983298277,-0.01752299365042816,0.7555553443379458,0.005747289875268687,False,-2384438.9695414067,-4117697.9904169412,4414640.202119751,43.04302449217075,-120.07388241041615,122546.80322970796
3,0.0011398927207125734,-0.0005932690492943673,1.2509505921556299,0.5630351452897531,False,0.004681127102307957,0.036262804204895596,-0.0077217082469522936,0.0005235887135754851,3.0221692432310294,-0.006004442215037259,False,-2385294.770172293,-4121858.2585248277,4417239.4329798585,43.035518547711234,-120.0577103041973,127265.70546856317
4,0.0003496603664669784,-7.580719955408113e-05,1.1519818964349875,0.17287576073797367,False,-0.0905474991002884,-0.01573632250483619,-0.011100979403007414,-0.0012678230861314134,5.555576050915864,0.008773052102363364,True,-2426370.1902415203,-4122300.4207817335,4381173.2357901335,42.675361083657876,-120.48090331777476,118193.27755662186
5,0.0018754072499820645,-0.000768436525870046,0.8110744716663906,0.3636760189108241,False,-0.0014163485075335094,-0.09964505310819896,0.013744596803223581,-0.001795009328174209,0.30797415280238777,-0.011102433067122051,False,-2391520.814754169,-4119876.13286199,4419069.845270221,43.03884960584771,-120.13446526236793,129543.41643646797
6,-0.0005900171331044557,0.0002581354881836088,0.8862754302772712,0.6924598663278128,False,0.04975038648914593,0.025397194350032824,0.03219184963256434,0.0008857547815422388,1.3562172251924305,0.002805316814487642,True,-2426630.9928391282,-4125791.514091807,4384852.290657505,42.68044482830393,-120.46239607892612,122996.52718907931
7,0.0007842878858755417,0.000690578841366256,1.2123130596658815,0.09820911308877084,False,0.006015322569142348,-0.021119678558092055,-0.011818792401437985,0.0018659559979932066,1.4537763766799863,-0.009356550397753597,False,-2387623.5341772367,-4117734.8231863366,4421393.222466508,43.076764232762805,-120.10683312030395,128347.35956145145
8,-0.00028477574157351567,-0.00014376146724851146,0.7945977098127348,0.602376073221183,True,0.035785372152463926,0.06367541124734326,-0.028311622179242445,0.003604365552886622,0.8785508184335709,0.0020251808596696576,False,-2382755.5608322076,-4092893.099229591,4446547.009255876,43.38306078150396,-120.20663845856025,128143.84243443393
9,-7.079632192276058e-06,-0.000840448542743733,0.9660280885425245,0.6177693519568186,False,-0.04284565997243164,-0.058715440276291594,0.003471948751585637,0.0008865068890588129,3.5962883694897707,-0.0032955120853629485,False,-2389295.0577862854,-4122674.0968635613,4414386.204739579,43.00078826580231,-120.09442899226323,127301.06855384089
10,0.00018214419061227073,-0.0019545941547928817,1.6500529024296933,0.05914231424376609,True,0.013453853026230355,0.022239252558746127,0.010717973917532054,-0.014787093555637077,0.5110884309625016,0.006412103020295942,True,-2419870.3997923844,-4090545.542189777,4413921.654787486,43.071775394636006,-120.60755942800118,118011.42293006522
11,-0.0006721351882022952,-0.000642566489183549,1.1729741342998734,0.45474350373125627,False,0.019699811026156092,-0.01348080846551882,-0.0258895548943401,-0.006420493313336829,6.323658507899449,0.010632253960715283,True,-2420982.05925283,-4116625.5192194073,4378402.518370387,42.703059486316455,-120.45972961028889,110711.12861978996
12,0.0008668750651917974,0.0009785363237287607,1.5724081441886488,0.580988759518233,False,-0.001665673931145978,0.006784283288985459,0.002153772256262695,0.0017460080792880148,0.6050585605876274,0.015998463240033185,False,-2388085.0419643996,-4124537.941504054,4419914.402045817,43.030390721238426,-120.07060800206688,131808.1474109938
13,-0.0014729076009752293,0.0004330283767265225,1.1572574951813934,0.2134035483195675,False,0.002428875794801928,-0.007430636587308585,-0.01010446482924269,-0.004173943304946157,0.3505290844305895,-0.004323236176070494,True,-2427021.6652170774,-4121681.6551065343,4385165.150138525,42.70250281132115,-120.49138832465131,120750.86533068976
14,0.0005404220169131459,-0.0007543745092409156,0.9767095301087955,0.7638215926289271,False,-0.006843516094426182,0.01941730148682326,0.01572110598771277,-0.0146732360202344,0.8890394051722518,0.0008773532343651001,True,-2423880.167922667,-4123939.059727949,4379239.485152935,42.661894889162824,-120.4452443953712,116992.98349098307
15,-0.00027875504888966906,0.0011264502208915468,1.0775119553109598,0.19714251564873436,False,0.010182392665423532,-0.047612550872307036,0.012839420451974913,0.014313075882271382,2.19536420376088,0.0023697660033013077,False,-2390199.6826338447,-4120190.7756427545,4422853.7845261255,43.065592194990124,-120.11882158821791,131840.89618251822
16,0.0010867822095764134,0.0006777511513665951,1.2447290947510923,0.5035992206866349,True,-0.010627290797874105,0.009643724070170374,-0.020737309148510005,0.0027453255648444285,0.5664491590085003,-0.0018707269274818197,True,-2426962.5879285936,-4098775.7259212737,4416423.164886993,43.02344869205293,-120.63057713697256,127534.67434733947
17,0.0005563336570840616,0.0009147863326434586,1.4594782680108243,0.24803869063954856,False,-0.037756906282396835,-0.00222571754574479,-0.03607227194942734,0.015109563209544735,12.336925994015182,-0.012777667364895778,False,-2384101.490689477,-4116013.036983263,4413840.013200518,43.04766959744029,-120.08053524303034,120811.42606571945
18,7.281489706067086e-05,-0.001072288645522851,1.7414363555302095,0.7456092881787113,True,-0.028578905378662787,0.0023403726066345736,0.007046644935583968,0.002592737987030289,5.650507381113438,-0.012791677167527098,True,-2422626.6255208575,-4097515.8823865824,4410583.507815999,43.00557933585469,-120.59339510255062,121143.73918748915
19,-0.0022299857404664853,-0.0006894716567163457,0.9378148385104532,0.15625821791915961,False,0.07419627065315433,0.07208240885146087,-0.003891504812023924,-0.002283413008075935,1.271679164803877,-0.0013456429081704791,True,-2424631.540839483,-4120771.2253988236,4389138.0549695175,42.7402535300105,-120.47224300102968,121979.08063203066
