,deg N,deg E,Launch Az,Launch El,Tip-Off,Thrust Pitch,Thrust Yaw,mdot,Ve,mass,drag,Wind,x,y,z,lat,long,height
0,-0.0007462073017091646,0.000986440334734457,1.5929363389074565,0.07409152281229553,True,-0.016344906746908885,0.00663836983742481,0.024375784729647063,-0.002376409211002304,1.1337510442541845,-0.020255543105119473,True,-2420691.7310836525,-4092993.9229919827,4414418.103154363,43.059742479941484,-120.60105652746874,120195.4541419382
1,-0.0003753207684651714,-0.0004926053668600893,0.951942595825185,0.552555696468038,True,0.029658753641454694,0.005450895149312854,0.022782968782147698,0.008089973528492177,0.0801290929336739,0.0016436012020301929,True,-2426515.9534289734,-4098715.516936771,4416225.0198044665,43.02385239417931,-120.62632320857833,127195.2509008127
2,0.0006835754045045351,-0.00019285241966018229,1.0103257499464415,0.21881642657357725,False,-0.005412059419120081,-0.010971914856932562,0.014228072087339562,0.017199081943671972,9.989354603644628,-0.01096308160879856,False,-2385257.7146631815,-4116073.622810948,4416083.7662410075,43.05833982597211,-120.09221946563265,122805.0281643547
3,-0.000924355472321547,0.0005288333173224307,1.8533781422805509,0.10388352275215954,False,-0.004929972148069559,-0.0450683003290452,0.016921842968938162,-0.012051690042345407,1.5967324953812096,0.01605554841739408,False,-2387825.3104092632,-4116757.614177998,4419659.928592392,43.07007557810478,-120.11483595448321,126620.07195859058
4,-0.0008342366509487146,-0.0018745706874447234,1.2431725894070664,0.5407820025427857,False,-0.05149546333299005,-0.017783414363513286,0.020077114719994342,-0.010498685700405838,0.7724924628437393,0.004138696147685053,False,-2388074.164526141,-4123217.2494243225,4415717.200251048,43.0102325391182,-120.07845219480785,128105.00670392631
5,0.00023811870698447048,-0.0008529773686082048,1.6581731003554163,0.38926539170043606,True,0.023829569809788644,0.016195806593552405,0.022174082376912155,-0.004599620354337329,2.9453666273409262,0.01280542536561643,False,-2381519.39948628,-4088190.9595158026,4441723.27032165,43.380521510889665,-120.22235035328042,121425.29051461341
6,0.00024265596965789568,-0.0006115019549430895,1.1662195587520525,0.45488959107705385,False,0.08032660234589506,0.013772239536596337,-5.7012886075514064e-05,-0.006500151029739515,3.121766063034421,-0.006973941005678313,False,-2385518.587027624,-4117566.1442540195,4419649.119398116,43.07276258162272,-120.08592688300664,126278.58622650978
7,0.000364404785825839,2.8534185823112023e-05,0.9034021065178699,0.3405757624716126,True,-0.03278666474982024,0.02240311187484364,0.0264387026968295,0.015001365075995858,5.632409827811068,-0.01200712155261923,True,-2420512.544480654,-4095283.0062818713,4412024.974730519,43.03295844324133,-120.58516412052563,119935.29230451964
8,-0.001392426058078502,-0.0005690139600811081,0.7648391073752685,0.32481095067103494,False,0.015021371426991698,-0.03460987683040364,0.014382414769358802,0.011207973686560624,0.6766088573099455,-0.010288572905475095,True,-2429701.7305091354,-4124099.0674104723,4387151.896017119,42.69477684930235,-120.50434957626578,124628.60783638169
9,-0.002021234752941625,-0.0023467154758680425,0.9369045305817288,0.20080391193461808,False,-0.001850315972010409,-0.07983246436541537,-0.008341316141561347,-0.013392383891123188,3.428377073011895,0.016128833365779676,False,-2386961.81476338,-4113169.4849604256,4413285.816069282,43.05027519377029,-120.12752673986118,119683.82598656569
