,deg N,deg E,Launch Az,Launch El,Tip-Off,Thrust Pitch,Thrust Yaw,mdot,p_e,mass,drag,Wind,x,y,z,lat,long,height
0,0.002815665807521824,-0.002048156070087414,-0.2877372209705617,0.6844678839674575,False,0.004981537307618528,0.030994261349365605,-0.027158084827834265,-0.0024377954276863572,6.610455849972688,-0.007599335063593089,False,-1537168.1114933845,-5039593.628354928,3584876.5085352687,34.41036348190828,-106.96266339242892,1386.6454088082537
1,-0.0002013360355560776,-0.0026559473808962226,0.03135419117717952,-0.22818615033027276,False,0.009925610899137526,-0.06227066930423138,0.01714924469529952,-0.007006165391164665,4.812862834449781,0.02061177227118102,False,-1543289.7017162824,-5037172.15478541,3585569.543817409,34.41819611020396,-107.03402618336028,1344.3311696499586
2,0.003276957994797883,-0.0021395988438300613,0.029350023180122305,0.16036671491956506,False,0.013899508113157669,0.0727978024152545,0.003638518749714712,-0.018840192077064246,0.21652282051751046,0.008048062707725392,False,-1529672.0861969125,-5031757.623397041,3598975.944766532,34.56450111470074,-106.90945702279137,1391.5372242331505
3,0.0037308290445244164,0.0004898773593241355,-0.2558404276021382,-0.09481676816746645,True,0.005896215786641175,-0.04069180496179224,-0.014077187901159288,0.024914411197330583,0.2206132732176327,-0.008831737679326612,False,-1548746.0480165244,-5046900.075446089,3569626.6568788807,34.244130779930934,-107.05971871079589,1354.1292933123186
4,0.00298941094511901,-0.0013387263459237935,-0.1138202546984455,-0.28238711616616036,True,-0.03191150713418613,0.02103268898167171,0.001847080589133306,0.021067119112289003,1.2903968983761631,-0.012102429146894366,True,-1472044.9992043641,-5073591.608494872,3564345.060682039,34.186324202611786,-106.17948632046685,1393.350763049908
5,0.002317543993666745,-0.003895015414298442,-0.42973629559839105,-0.041513109868946324,False,-0.013914612026553384,0.029241438856401583,0.02856103886356224,-0.01034112378726896,4.844895682527856,-0.016690285538839524,False,-1536662.0874133976,-5035401.057102713,3590914.749256244,34.476437775734944,-106.9707078191439,1372.9868380436674
6,0.004848216630370988,-0.0010844656307799753,0.4940192111170793,-0.30833444260119713,False,0.05375977084400413,-0.05748115534590455,0.013894857856781427,0.013039505120820322,2.0875049127338263,-0.001264606110663091,False,-1539827.8071026218,-5031695.094419878,3594734.546615617,34.51817878216839,-107.0154549773133,1377.9732308275998
7,0.004716283663840728,-0.0005628554179932664,0.2841213927134401,0.0651140739639716,True,0.015157083174226484,0.034419556200614335,-0.019058754268974427,-0.01870838902688958,0.3369676983029895,-0.01812448247173031,True,-1467226.076575064,-5076886.661870556,3561639.279028798,34.15690974007612,-106.11935461649955,1383.2487719161436
8,-0.00119530913055803,0.0017395799467644732,0.8106029759571562,0.4664720543251689,False,-0.003341625599842524,0.009027606843280854,0.01183190030246634,0.002932463262643728,3.7703978035501313,-0.008804948963369842,False,-1534635.1724353882,-5035878.535869934,3591144.891915346,34.47883396776129,-106.94809194817498,1392.371813248843
9,-0.007139234639925991,-0.0005811901191932348,-0.020594163467580966,-0.30053230633624367,True,0.03616577921757643,-0.0042846076370035525,-0.021365537832251827,-0.0015204106770683476,7.833065235891264,0.016500182792604123,True,-1480537.7253336615,-5078018.514569217,3554528.9437611126,34.079597567204814,-106.25447488205022,1367.1342698121443
10,0.0007806258808012858,0.001682180601112436,-0.059709786880647514,0.19404956119101496,False,-0.11147612108381787,-0.026570232670104683,0.0074991132435549895,0.003967916169285235,5.094536179889712,0.027947357934177082,False,-1541248.0427028956,-5038297.128822348,3584875.1030128566,34.41059772635043,-107.00921419999145,1346.2153438488021
11,0.00018288113703184675,-0.004515756648072516,0.4240480053159846,0.33179197423667445,False,-0.004964714581051639,-0.012043175792172803,-0.019734528479565156,0.01372789072091653,2.336348294552189,-0.0024970485029764287,False,-1537231.6951352293,-5032289.524845185,3594978.819335648,34.520966252927536,-106.9865294783339,1359.3423254098743
12,4.892202941764457e-05,0.0016667442829409241,-0.9193414160907892,-0.04570137699805851,True,-0.03311562051657948,0.04971062485618318,0.006295107502729889,0.04038672429972794,0.7743085502182456,0.017851107593708466,True,-1471255.9279341241,-5079020.710075156,3556949.611431285,34.105890224060914,-106.15488315261618,1375.8958435151726
13,-0.0011352240007642617,-0.0010071973977081512,0.7432517813383972,0.4041559458681553,False,-0.052694880310669115,0.0026773498441307144,0.0010278367798760778,-0.025181551410275813,2.081284894513529,0.0282761300444936,False,-1535698.4388965725,-5035591.985661932,3591050.166330027,34.47794674890717,-106.96007031999379,1368.3894110107794
14,-0.0015870677281331254,-0.007930447474078643,0.06666936259769712,0.4228522920659352,False,-0.023068431113839827,-0.03190832913655077,0.018435918142490362,-0.023737383928367748,4.0503085733824875,0.007642845155868172,False,-1541635.638131643,-5035433.29564464,3588794.035551494,34.4531071696243,-107.02236147335655,1396.947098732926
15,-0.0019137281311027167,-0.0039619532724105965,0.014046468647622974,0.3128415570854873,False,0.040754897664916793,-0.07058361583498822,-0.0009804167269733416,-0.016135088352031854,10.976075744623856,0.011630658301454593,False,-1546534.0358498855,-5045669.714856201,3572320.9196368884,34.273459937894366,-107.04067860278575,1362.5568702267483
16,-0.0006313144196682094,-0.003727526761459636,0.3833222979349587,-0.46907585918326994,False,-0.023080979202986743,-0.010566874684621823,0.018328068088529093,0.013675936743006956,0.34201354921970456,-0.0032289449321167784,False,-1535861.7527699382,-5029587.673164309,3599376.6063748426,34.5688640468196,-106.98085488909676,1395.1034206282347
17,0.0017286337742193735,-0.0047907410541877206,-0.23464792160256512,0.11423634920092282,True,0.02368195030385384,-0.03796848563653546,-0.011288518819593044,-0.016758234824863313,0.4695167789162926,0.023580659254284295,False,-1550253.767025653,-5051283.356985797,3562823.2539264522,34.169944570464956,-107.06140449177728,1360.6830225661397
18,-0.0012926630446010842,0.0012565097181416315,0.002329758056023886,0.16832411218202314,False,0.005479073176336078,0.016800120552934734,-0.005283891278183438,0.016110283123541836,2.581964283262517,0.00557368753989302,False,-1535565.191563029,-5033906.477643751,3593510.0138961864,34.50464574897129,-106.9640354729437,1400.5316803278401
19,0.002637478528813932,0.0016242681560965893,-0.22069573908095022,0.11969542582991233,False,-0.04828984510968952,0.022568365246927166,-0.03368186123791856,-0.019173455057621105,1.0876011395471294,0.01781425708830165,False,-1535070.9862413248,-5032045.99315347,3596293.568100647,34.53514078583965,-106.96479928805306,1392.9361697742715
