,deg N,deg E,Launch Az,Launch El,Tip-Off,Thrust Pitch,Thrust Yaw,mdot,p_e,mass,drag,Wind,x,y,z,lat,long,height
0,-0.002999104001938147,-4.7460961037081346e-05,-0.015365914405320239,-0.018930804884914203,True,0.03403638487525821,-0.026954430292882775,-0.02070066776162474,-0.02318356363889452,0.539154000013531,0.008692712645494332,False,-1547028.3712650177,-5048882.370110451,3567606.0842155074,34.22201822062398,-107.03559157796646,1367.972057393752
1,-0.0011657162765461829,0.001865143992074815,-0.012505910048253297,-0.15486962450247876,True,-0.023723936115027343,0.023111595136951144,-0.0023872066599936828,-0.019097229895906263,0.7500714591523425,-0.006805354626115393,True,-1470887.1785098936,-5075782.967748695,3561722.735665254,34.15774703057759,-106.16081009096486,1394.9761132663116
2,-0.0018059605782995256,-0.000713569258819029,-0.3866446045371279,-0.15896872904570505,True,-0.03175090929257171,-0.004693170289086846,-0.026937761555622317,0.0013607462133836898,0.8511679536276109,0.0034017401767535847,False,-1545448.3467800985,-5049531.215727152,3567414.7378471293,34.21979254389704,-107.01713810420101,1390.8071821415797
3,-0.0035451815824893884,-0.0016089941080324557,-0.21515905470381919,-0.015162879258424517,False,0.014545409961200628,-0.0006243188257032847,-0.009117576959819013,0.018294848662053487,2.426266125666239,0.024952307991814773,False,-1538244.0094504075,-5034747.892065677,3591133.6952482564,34.478894590267025,-106.98924975323591,1362.7986097596586
4,-0.0004372441721718642,-0.0011204058642659551,0.09987044975934196,0.41602525490949166,True,-0.028253241930844476,0.009664425574298328,0.0031142408872567753,0.029838384493507345,0.6486681607864986,0.01030912598233877,False,-1546643.8358035942,-5061298.6055888655,3550280.319899061,34.0332815823894,-106.99223064554873,1382.6117463903502
5,5.0495920945139e-05,0.0060008265149236115,0.44987543701722504,0.27341137188621745,False,0.015418013031343355,0.001436107680682979,-0.024949952417073745,-0.014636367700006826,5.412982472836184,0.003428593399920384,False,-1536586.6499996926,-5038478.318991223,3586642.942441631,34.42979544746104,-106.96015323465087,1365.1882691970095
6,-0.00020695906735076854,-0.0038503855481227755,-0.20421966883173817,-0.5476869061133343,True,-0.001857164336097675,-0.013231890819666336,-0.0010208128546502712,0.0014840054058958907,2.457425029462967,0.0279103783610157,False,-1544675.3235043152,-5046046.846049508,3572582.2873061877,34.27633941446977,-107.02018410800875,1357.8797930032015
7,-0.0030960132331698843,-0.00436970122916113,-0.3021964647610266,0.22384760259489933,False,-0.004776672551007503,-0.038975425219664364,0.02713329383144371,0.008783623712139732,3.1440944659083754,-0.023187746883037905,True,-1483193.2575778216,-5055091.457587658,3585769.27642652,34.4201812924027,-106.35199564134352,1376.2325155939907
8,-0.0014323443569376094,-0.0015382274762687678,0.11906298856575398,-0.05765823417409961,False,0.041246208428122315,0.026891757718509216,-0.005820561352114101,-0.022905783059902103,0.7200498003810901,-0.010367675233198887,True,-1479129.1852402345,-5055121.612504676,3587431.2374010896,34.4382117559073,-106.3094821517724,1397.1902424357831
9,-0.0028506483547102906,0.004261552014216653,0.27978989311082086,0.4108528398566033,False,0.007764791561301397,0.026908430797692458,0.0030123647855596273,-0.012179978668638559,3.320581419307262,0.01811156890231525,False,-1534529.4849358657,-5036995.109652542,3589555.813527951,34.46173555638754,-106.94345018169459,1348.1488119801506
10,0.0006529986996586709,-0.0023938554433752175,-0.04305022751919375,0.28890384545906933,False,-0.027565223811995998,-0.02974057283243421,0.014688346411805796,0.006017273942236709,0.8347282176138198,0.0368324911892879,False,-1540380.0424531202,-5032487.057224696,3593403.638371724,34.503602607882605,-107.01868079013113,1381.1240094965324
11,0.004403944646941123,-0.00023712757961522055,-0.5397433283428772,-0.5425185141132179,False,-0.04602745253503249,-0.020831185457932166,-0.003115511064314525,0.007995423857078804,0.42848003372143345,0.010057818904181112,True,-1488416.6002478201,-5053770.218263115,3585418.2517594118,34.41652445531459,-106.41054910151263,1347.3650641217828
12,-0.005031424175856564,0.0012530016055226788,0.3112739702778805,0.2937303272960938,False,-0.007753771109683705,0.009025795959418373,0.0006629729668872782,-0.003376095642655707,0.15449258585618114,-0.023031165952807978,False,-1533934.7424083643,-5028862.458350195,3601109.7598363245,34.588149837386524,-106.96307860354486,1344.4933984605595
13,0.00394948205160598,-0.0029083788472709805,0.1677801054670624,0.18534515724952266,False,0.06880131004644181,-0.007883738009008392,-0.004313357800972882,-0.022597002608311094,0.4159721214915934,0.017144055552692453,False,-1536633.4760394434,-5030178.20774026,3598150.81025447,34.55572612268122,-106.98701634825949,1350.4464943408966
14,-0.0026992923412712906,-0.001631287190647092,0.32178406534741516,0.46933517971021177,False,-0.020812231348136135,0.021779282091158335,-0.011590233961758156,0.024263924672292544,3.146904544809402,0.0064603855978027135,False,-1535137.830280296,-5035929.526226969,3590803.230240812,34.47529904139918,-106.95316301335603,1359.9809619225562
15,-0.003826488970994728,0.0062229328726528255,-0.06636629407546318,-0.18159002924474602,False,-0.0387085444791936,0.036004082916125654,0.004052797519370607,0.027437832406194247,0.601498478807042,-0.005679885900621661,False,-1532426.0112471397,-5030634.238962378,3599360.7184612397,34.56875253587185,-106.94172402898353,1385.0584156922996
16,-0.0029058106245933553,-0.0009303804507260553,-0.6812539942452669,-0.6249516711324616,True,-0.010697072179731865,0.023492405589412655,-0.009821268109501553,-0.0014094740526345783,0.7529161057699407,0.016038162008658572,False,-1540692.6166599453,-5043618.724685956,3577705.5364112533,34.332193628672904,-106.98653103528636,1365.1210993640125
17,0.000508736184818131,-0.005050457240159921,0.1399045319948016,0.016870210989748197,False,-0.02435741202504668,-0.08893744940984208,0.020065419839896365,-0.00352044273972159,6.121383186877733,0.028814245904200297,False,-1546252.8601913732,-5038683.880137853,3582205.626312425,34.381397397319205,-107.06001097138217,1353.1359397443011
18,0.002007501875993803,0.0012068607820486413,-0.15725235606413682,0.008712189150754716,False,0.00494509533318379,-0.017734950758293528,0.0008517599708328906,-0.025489023890236363,0.5828991234816674,-0.01782566947310022,False,-1537460.1819666612,-5027554.429390938,3601510.9031868903,34.5922579053706,-107.00398681718539,1390.1125679807737
19,-0.002390996482524002,-0.0027794210167281608,-0.23963313774614062,0.2375525800466528,False,-0.06364873322260757,-0.07887013564654152,0.00020041851508830375,0.008953180132981952,2.2988221713324504,0.010018740611158835,False,-1545535.2776275042,-5031601.188926796,3592392.6422822983,34.49270207284691,-107.07516175070941,1356.0236533042043
20,0.0007467348500350317,-0.0004834702345768263,0.49154500456433375,-0.030554559055101262,False,0.05098252135881428,-0.04380461196661322,-0.017604219931327714,-0.01719668440270471,1.4171253980258112,-0.017762794384862786,False,-1538342.2106432999,-5029602.38777631,3598294.3662331314,34.55705326155357,-107.00665104360912,1389.729160998948
21,-0.002951746957349315,0.0002948500737815773,-0.27615184873191423,-0.36371286212968557,True,0.005880224713635478,0.013742538126155479,-0.0075528368517659115,-0.004849792917173432,0.8778641277518497,0.009009578520466846,False,-1541748.8975903173,-5046803.621365397,3572852.3556852243,34.279021301657814,-106.98739683116858,1400.830098583363
