,deg N,deg E,Launch Az,Launch El,Tip-Off,Thrust Pitch,Thrust Yaw,mdot,Ve,mass,drag,Wind,x,y,z,lat,long,height
0,-4.3362981382228536e-05,0.0014982507609350999,158.2701088528836,0.10628508718765273,True,0.05041754182983623,-0.024059432850339645,0.009038599901222107,-0.0012368178197990091,5.242471388206117,-0.008537780099627036,False,-1675496.2319082355,-5103656.695822157,3429760.5485148574,32.73272494782372,-108.17466100202088,1292.3621310291728
1,0.0003048361436820154,-0.00027497918049443094,158.7364974079032,0.5475388569908959,False,-0.0010877097826826388,-0.028153151424916853,0.00627781729825477,-0.006472360235974809,3.078681235980855,-0.021138099462366746,True,-1504638.650456836,-5145923.32608998,3445691.1693940135,32.90355729924122,-106.29861900435073,1302.799232274345
2,5.037942027238249e-05,0.002106686835867674,158.2761409136034,0.30365132445564946,False,0.018071497007280706,0.01573102258215041,-0.00887477861532817,0.005676558234888173,0.803555638528049,-0.005642215920258694,True,-1512690.132396779,-5141808.958118603,3448325.8566424428,32.931736320407566,-106.39357472684726,1322.5634138371208
3,0.00044186363097624404,-0.00062761945787175,158.38097457145992,0.8219802490601047,False,0.014292699443188525,0.028999359237346183,0.009547003462670298,-0.006352396578556886,5.870549361065423,-0.0004640320352059638,False,-1571459.2564213127,-5120654.469528323,3453584.190715122,32.98791568735314,-107.06053824826753,1376.7994568493239
4,0.00016506096388298885,-0.0002943431781597768,158.47065423866633,0.3167086226365983,False,0.05835795299971028,0.005872645022959744,0.017737559029537817,0.008732828145308675,4.009709762078433,0.02169878680818826,False,-1595635.8630736638,-5117526.845638114,3447100.886258721,32.91848848560788,-107.31738664361932,1338.255836727428
5,0.0007217188781657597,0.0008508723664855116,157.82986588674066,0.47648524996745845,False,0.02435719088426387,-0.044458074382469306,-0.017211611690690985,-0.00048743898265599567,0.541718545716828,-1.3371900721741235e-05,False,-1585734.1305660943,-5123060.264884644,3443535.720049921,32.88001210699363,-107.19879638204539,1372.1273526729271
6,2.3953593478804955e-05,0.00010437031887297778,158.03796722793604,0.48513088230258317,False,0.03856312523867081,-0.019382969734481174,0.0035416306707947323,-0.010145436603472054,2.568795677541999,0.008332319225823958,False,-1585995.7085545347,-5121410.44605128,3445710.2491722596,32.90380995479248,-107.20668016686751,1294.6067984438048
7,-0.001857648835138284,0.0008657874666860606,158.18796166156375,0.43435098947589423,True,-0.037253237929459955,0.02521024664343779,0.018651097580058642,-0.02580070694398307,0.20577615322249998,0.009130208498932963,True,-1592720.4681333771,-5126113.510784382,3435793.658716789,32.79699731318912,-107.26039677714766,1362.7271944707372
8,-0.0002940142072729155,-0.0009339890588951726,158.4822486842255,0.13382102134911666,False,-0.004254357880570967,0.009410305480958506,-0.010579946386459064,0.010181236749136962,6.183931602651889,-0.011567221600877453,False,-1591690.7412081757,-5118250.2443855265,3447797.2212269525,32.926120637967244,-107.27482532051481,1311.9212008056159
9,0.0007922094517133744,5.13621936888367e-05,157.90086334695965,-0.3191284117997224,False,0.006250503187591844,-0.02136528087894101,0.011924916909035995,-0.009472301783177232,1.8178701068372933,0.002491021602731485,True,-1530641.7567350143,-5141507.284363707,3440889.0774277193,32.85191652509783,-106.57842242041703,1318.7860398643397
10,0.0014035066014136922,0.0009901043119492595,158.28070449259,-0.03729825002003184,True,-0.01966345977124784,0.003081022041166659,0.004274304976095659,0.016581825985129767,0.9163834404469482,0.008720286034012679,False,-1670958.5549827046,-5102718.985216859,3433436.5284664314,32.77183741831236,-108.13177666866056,1342.7255607441884
11,0.00024111827378559572,-5.2999344078838865e-05,158.68490479611768,0.5315292655675354,True,-0.019706636785923846,0.009004925843883899,-0.011415926407713047,-0.0025453465958544257,0.24140888280836165,-0.00611923882941766,False,-1656931.0997321554,-5104886.785972625,3436976.2344309227,32.809829382715385,-107.98226110632851,1337.192782972784
12,0.0014134510260768432,-0.00011188181339857992,158.24579937957066,0.7408426596375774,False,0.009812716605200255,-0.02818942520234178,-0.008898605192440307,-0.010770791636799355,8.327569070524946,-0.00023441495924650553,False,-1571354.647761607,-5124658.451057232,3447697.709091052,32.924766702903696,-107.04691271213646,1360.7703037331314
13,-0.0010289043586853078,0.0011800524566479274,158.0040327279286,0.23814203184698687,False,0.03407538942393292,0.0042076903434653595,-0.005314399849822508,0.021201001834729952,7.841672643530185,0.005722107614730294,True,-1517316.7845818172,-5141999.526140833,3446127.2961711576,32.90779681390559,-106.44043537491996,1378.8246524457522
14,0.0005387328792287238,0.00025469960526905617,158.17647703834248,0.11365267431977549,False,-0.005981151096735398,-0.018686630510061746,0.008954499038939913,-0.01601486917804598,1.7205616484826092,-0.009069695442940272,False,-1593261.8152187744,-5119994.452975986,3444522.8607202,32.89089571247467,-107.2853208827239,1322.9946494055948
15,0.0003156699474562443,-0.00026389248343990215,157.7317329942538,-0.018887108648108275,False,0.012491461086687642,0.033144299111818994,0.012157553829481936,-0.010574702088527461,0.8103317271386229,0.0018544248642158054,False,-1599027.1699891377,-5115247.209431064,3448823.182354543,32.937231669276436,-107.35925342179408,1296.282123689332
16,-0.00010888928914342765,2.4496953045263883e-05,158.05162200950187,0.15682308746701026,True,-0.05186124372029271,-0.060564149069960146,0.010465644233528346,-0.010225910375327276,0.07361237053095782,0.016788975383270212,True,-1597704.4684790552,-5130677.888100868,3426735.8825524463,32.69984465380551,-107.29670433908237,1373.5995651329767
17,0.0014537505662760846,1.6233744311112566e-05,158.38872926473505,-0.008127543073392418,False,-0.06410953434831991,0.029190040145480278,0.016363603259224306,-0.00667471893469019,1.8415837906683616,-0.0035915608185949762,True,-1515395.6209080648,-5140112.410023504,3449728.6143591786,32.946580152380825,-106.42644483307168,1360.9435559819788
18,0.00020793259544446793,0.0010276372362515915,158.892447484507,0.0592912981583385,False,0.033182954085142824,0.042040886091775406,-0.0019446626042192575,0.005256582649661143,1.215521794490255,-0.003937486013401675,False,-1598506.6172779421,-5114299.98768338,3450519.118063218,32.95525575470414,-107.35696270009436,1329.6021244178255
19,0.0009483462102565061,-0.0003363518442689067,158.0411907035928,-0.40189725327199266,False,-0.01890996909358092,0.036240486735101475,0.013339498393776602,0.014268331440042636,0.7841829325433375,0.009309163007134007,False,-1610721.2545689696,-5112363.035876079,3447726.7587042055,32.925261179756504,-107.4877601981038,1329.510360661449
20,-0.0022729932432979123,0.00037037367285333876,158.0429819112647,0.44395578545842085,True,-0.06649143901815012,0.005477411324122357,-0.013789553925245192,0.006345745251535837,2.841799669242537,0.006150306545780378,True,-1591041.0231802403,-5128272.469962925,3433311.852467761,32.77055310254534,-107.23644720561958,1333.6930715703786
21,-0.000544149383785674,-0.00083089105415797,158.51962218233757,0.6855509284118982,True,0.002579115663267461,0.006020895122341295,-0.008732130351066764,0.002461943283148536,0.8534933177237221,-0.0061862777733440654,False,-1655773.432018035,-5105436.446045796,3436656.953511777,32.80660142122348,-107.96869504000937,1303.350820577821
22,0.0009058999508904554,-0.0006416599954133618,158.13456273751854,0.7040561212043908,True,-0.008615509236265721,-0.042895876561233566,-0.023790883985818568,-0.0023629245892194148,1.0997423398752697,-0.0030854583740793484,True,-1588735.22210675,-5131376.086947521,3429789.042944753,32.73271377712442,-107.20314829111138,1346.986904647154
23,-0.0005134117649836589,-0.0013833999761676196,158.36861510108088,0.6096458427662532,False,0.029449893703172796,0.036185911354531294,0.0009981124360858525,-0.012960963620022348,0.06909460327258364,0.007163632301462518,False,-1581700.306389728,-5117625.384232316,3453262.879403691,32.984900041157914,-107.17476745244265,1302.0118202091944
24,-0.0006263517338066457,0.00026034522414331425,158.69560931699795,0.14658230129450572,False,-0.031932122226009094,-0.02581577106803716,-0.002801261693387192,-0.011234524844863664,2.5518741867178325,0.016579716361236105,False,-1587096.7213923323,-5121290.997711464,3445410.0845069815,32.90050124917497,-107.21829700778564,1309.3062045060158
25,-0.001501489987881453,-0.00038248791293426186,159.03429745299903,-0.3049384045087763,False,0.0056480483751385315,-0.007426933903641633,0.008129696604998096,0.005993025177972416,0.1994681248972342,-0.00015066983188566954,False,-1608451.371393025,-5115500.621048923,3444187.0937291537,32.88715068987011,-107.45455403462137,1347.065422738636
