,deg N,deg E,Launch Az,Launch El,Tip-Off,Thrust Pitch,Thrust Yaw,mdot,p_e,mass,drag,x,y,z,lat,long,height
11,0.0010640592758977543,0.0002129405291204979,0.2608143261009155,0.023531979999787265,False,0.03128581099237516,-0.007357674558358659,-0.025514645271916787,0.007815386239170453,0.688865216831911,0.013227188497428845,-1482026.1971278528,-5056186.174834581,3584751.530871265,34.40893610186121,-106.33646650195708,1396.702839662321
12,0.0015929376102942108,0.007232512282223971,-0.31180761369493715,0.709510537227271,True,-0.062208555522048965,0.025937662327896197,0.018819487534602077,-0.0026188467038229237,10.453631406760708,0.00856514832976863,-1482347.9380146633,-5103233.704001179,3517705.2171412045,33.67984797569929,-106.19711642546704,1359.6865962538868
13,-0.004494090286062305,0.0027679179093142445,-0.26116611033283726,-0.5748257845906822,False,0.02314231068547089,-0.026624272151085954,0.030201701063934994,-0.01809543132872689,0.05742090446886907,-0.008888782000338137,-1487318.221859441,-5051451.668401831,3589201.139913481,34.45756055959342,-106.40621208535485,1396.3535347674042
14,-0.003852141097016042,-0.0008456230711849479,0.0021568673635077346,0.3215339558200192,True,-0.010724063612471985,0.052838215509122724,-0.012401696569453662,0.016380958757801496,1.87778069316081,0.002773245881859158,-1469609.054338508,-5088186.3724063905,3544595.7487945287,33.97150654270732,-106.11018119376836,1377.7201058156788
15,-0.0009327817340638024,-0.0014435376027543468,0.267517135486072,0.1484262662547007,True,-0.047025437509988055,-0.003309567550150095,-0.001720499874709864,-0.008986884586130959,0.5838498729613227,0.016516226310524088,-1474895.102706329,-5083382.694871208,3549236.9127125815,34.02203549023055,-106.17958332551054,1365.9239198314026
16,0.0001788681060124637,0.0029750297996026815,0.20136598026941516,-0.24468280481271892,True,0.04528662604541006,0.044080938914050766,0.007647193747685834,-0.006970633602895989,3.3192113545223094,-0.007011514718565408,-1472034.1916352229,-5076004.244371756,3560855.191383117,34.14858487254978,-106.1720857237463,1348.0890753436834
17,-0.0052065968420495915,0.00017499552065616619,-0.08970565183238007,0.09896246459076732,True,-0.017293501564006154,-0.03750121673013403,-0.00033788284581033016,-0.01104318607427756,1.7219638976258713,4.617547468029388e-05,-1479250.1971714706,-5080637.168968276,3551309.8757196385,34.044687344899764,-106.23315480061093,1348.5701848408207
18,-0.0018338229058910156,0.00018838872840100176,0.3943155437780141,0.25291865510255723,True,0.039886214655787997,-0.008274117984068272,-0.0014775832785635077,0.02084457461542401,4.488952563805962,0.003594362995316008,-1477720.512099109,-5084389.431441741,3546614.4572582413,33.99359524457957,-106.20591102928748,1353.7630144031718
19,0.0049295140938364415,-0.002993915966161421,0.15256365841802427,-0.2256622248734692,True,0.016562933898764908,0.014004021654399415,0.010569672004266763,0.015201372884533803,2.1878821246486613,0.003252127990461056,-1474921.66637875,-5074918.27462881,3561266.44921603,34.152856004837496,-106.20543046775732,1382.1020541554317
20,-0.001629603596767497,0.0005754929324607276,-0.3601783127107292,0.2816611734656191,True,-0.02228565523269278,-0.03237052903387774,0.0009080760413704771,-0.006872991644056472,0.15001676809039843,-0.005588024963764734,-1477907.6001784897,-5082256.593626697,3549642.267911117,34.02627954103873,-106.21429961735157,1392.913972611539
21,0.003725584367150234,0.0013950136737753706,-0.7183213605066312,-0.1258602581888581,True,-0.012405711435045324,0.049852204537258527,0.008116539654419407,-0.0012021047419695462,0.2690549723333333,-0.020050335366833028,-1469417.0818575425,-5075988.828544139,3561955.313689349,34.16055072937875,-106.14487925602455,1350.763555219397
22,0.0026648514232708045,0.0019529778290852651,-0.08764096524284136,0.10235669857174017,False,-0.015506194310333078,0.02314196312542083,-0.004943344654494323,0.011884092505806678,10.716632291190757,0.012809414243259593,-1494825.8435968594,-5070574.917220949,3559156.2489577774,34.129915144898796,-106.42572853808458,1375.691210705787
23,0.006553431299131408,-0.003248211181159791,-0.38088802451658405,-0.7311582010145216,False,-0.014552796980081804,0.04941627007393314,-0.0036747627281878952,-0.011360198185329339,1.3032029919039019,-0.022795106998711463,-1487236.0853211032,-5056245.7231093645,3582448.36242608,34.384043619945,-106.39063532199812,1353.893254360184
24,0.0008653337268159836,0.0015558295361910708,0.3774699734182327,-0.0902882716012806,True,-0.007948221543146014,-0.03895705590416067,0.007275604959278733,-0.00554619243213425,4.172949225984052,0.03826974156532373,-1482339.5086113058,-5079949.10386329,3551062.798531094,34.04181310709548,-106.26735264219116,1379.2198309209198
25,-0.001194482172275197,0.0031908608918460456,0.12148575971201112,0.2690123524554596,True,0.003966202672292974,0.04638954929451784,-0.007039881796109816,0.031172993570600816,1.9789692692709913,-0.008776676785441076,-1469305.8431257182,-5085601.507653003,3548406.8376641017,34.01292523305561,-106.11479159136657,1379.6953390073031
26,-0.002372479969616065,-0.0005444503853782321,-0.42994448656799616,0.17606035140797463,False,-0.013130995188392953,-0.03961616074179825,0.026916685746071433,-0.006884973748585464,4.723581237281052,0.02349857269696039,-1488633.8372431302,-5059800.705544766,3576958.5115848924,34.32384338223217,-106.39430479970041,1397.1879077423364
27,-0.001203756264224367,0.0035205391668260634,-0.14393688886143413,0.3768398017176402,True,0.013477815572924252,-0.007800409649550324,0.02890487792095434,0.018322951636317388,1.4897601568909027,-0.015928625678346582,-1477321.500581206,-5084263.686629116,3546998.526843329,33.997635014752326,-106.20214441375694,1376.080497700721
28,-0.001469649566962203,0.003823245265391098,-0.4972925932090064,0.3989568161269696,True,0.01306027440287887,-0.01374790994077511,-0.009215119734771767,-0.00026549573727450824,11.826812474796656,-0.019366251717263014,-1483696.7416953822,-5093508.579641665,3531170.1517430875,33.82563912989921,-106.24040272606932,1390.0803523603827
29,-0.003396554268905966,0.0024707207454349803,0.006085230756442863,-0.178538621095285,True,0.0016588928832463256,-0.008410126464033154,-0.014344737055716195,-0.007974124407753878,0.8673157306739511,-0.009780031601226542,-1473779.8570919598,-5074676.786556791,3562026.2688619248,34.16130862262112,-106.19427298659821,1353.2138696899638
30,0.0040605505878061705,-0.0007783187316897821,0.6269401858163658,0.23349788869096133,False,-0.024375649765189432,0.017337953399767746,-0.002432144733961062,-0.02312338519567083,1.7306192769560467,-0.021313062204861857,-1474231.5348619681,-5056425.789484752,3587573.5253318553,34.439887404863875,-106.25436360301129,1377.657580183819
31,-0.0018434692661307415,0.0037088708442917077,0.3465292267334646,0.33897251832349745,True,0.01015138978600655,0.02987223904300248,-0.01100149028079766,-1.3122639176762409e-05,7.792541393007251,-0.0019673461999862242,-1475825.4601860342,-5091623.358205536,3537160.8543391656,33.89060038677057,-106.16442236272479,1400.503169878386
32,-0.0013544066186976969,0.0025060270907260244,-0.22051650290642233,0.08653095806911784,True,-0.05838170592894315,0.0021332143970084123,-0.004630889805497763,0.03172360028997682,0.48609386397741255,0.015873840048524872,-1474319.326583592,-5082587.602105367,3550617.5341654983,34.03700928685096,-106.17599515627982,1372.7575881257653
33,-0.004950041231476137,-0.00037266417087754885,0.2694327027263823,0.6407492728976325,False,0.010448089704687007,0.019169504041014106,0.012389444277846308,-0.0008967995319386122,2.597104541237592,-0.0063189933720489986,-1473639.4491913598,-5060090.483615213,3582643.898570992,34.386156209280685,-106.23703263868002,1357.6056791273877
34,0.0016014627102108004,0.0020631006188491165,0.0027089644746985425,-0.17935037197935777,False,-0.041664727957914593,-0.036032453237025044,-0.002154365245667949,-0.009524094494572864,6.085410464393533,0.00974062057516587,-1492770.3535341322,-5062353.217710606,3571640.4865648933,34.265875763578734,-106.42956357849815,1389.1210054978728
35,0.0023843186435685473,-0.001479380458599983,-0.08125059768583351,0.07875973149641143,False,0.07893968417378337,-0.0258508809191513,-0.008308690023599059,0.03674968570249633,2.5770576204261926,-0.014404026738971022,-1485954.988387082,-5055533.216207183,3583961.9984127553,34.400620777823924,-106.37945782161327,1346.5939208911732
36,-2.1787074296829814e-05,-0.001702668318351866,0.0795423795680305,0.08415697398753871,False,-0.010020448413421293,-0.01085434248227292,-0.0041565543262914095,-0.0001638567189643184,1.5789367935143075,-0.009976618802001892,-1480317.654104373,-5055295.344060235,3586669.6870282837,34.42999955086289,-106.3213583360089,1379.4537672856823
37,0.0063267199397768065,-0.0015471289374165789,-0.3434060199695056,0.0072028932656840695,True,-0.005289346343623544,0.06935311650937087,-0.008975215101221649,-0.015254150022720212,4.253185783036893,-0.023855546380263486,-1469523.6781893042,-5082501.618372179,3552666.59711807,34.059460832504854,-106.12637585956908,1346.2536337971687
38,-0.0008286628588336033,0.0004020173002395734,-0.3447301131202609,0.40609989427263643,True,-0.06156432137557172,-0.032060973348195236,0.008305049824431908,0.02574390460995668,2.5113759053102496,-0.0015625775214576764,-1481106.1764670701,-5088980.032928361,3538683.818198911,33.90735077465894,-106.22720661724601,1365.500755323097
39,0.001171359076148383,-0.0037853349812418027,-0.4267391094799675,0.2909705189325047,True,0.06355492533953545,-0.015941280479563415,-0.0023130804539242154,0.030690998664771724,6.201703880523497,0.029734753185587756,-1482459.5051742895,-5085064.578907815,3543692.5343453134,33.96181827731798,-106.25309830045292,1356.6778048947453
40,-0.0033463044147969525,-0.001335112234139838,0.03184303507476786,0.08910825773550879,True,-0.01322237270584063,0.015491695487278825,0.013272941271460203,0.004854874107607279,5.364187804244435,0.017942073109105543,-1478351.5527018178,-5085888.739945079,3544261.294919093,33.967867151969706,-106.20793964092384,1378.4548675203696
41,0.0015313254977792788,-0.0012602595887383442,0.08341712628164488,-0.4388031407660086,True,0.015443801990031533,-0.008642693296540998,0.010283238117249063,-0.013845068063602904,3.1784771819541273,0.016948047287829435,-1478900.694693902,-5072734.635525303,3562704.990956428,34.16856751124745,-106.25347060283028,1375.1898379782215
42,0.0009989568704661422,0.001831133677712488,0.5052705920429167,0.10315307561231987,False,0.022655325215274996,-0.02885301873278775,-0.011035985727353573,0.011762027730539141,1.560929414854373,0.010717970312761832,-1482536.0756922741,-5056465.934422204,3584118.825524758,34.40213363286984,-106.34093117676566,1379.0349545693025
43,0.002548192116039187,0.0027368655376351506,-0.4819961484621389,0.3556149727710082,False,0.04656266934670268,-0.014154183409328554,-0.016294365726577872,-0.018184438397607305,0.2701721361803212,0.016559183662940083,-1479570.4773965846,-5054243.342923509,3588398.1144697247,34.44906311759345,-106.31677337472219,1351.1387185463682
44,0.0015005165205555996,-0.001832808971244212,0.83511115839003,-0.4597531494305112,True,-0.03243854826525466,0.037267954891607086,-0.013213616355757367,0.01789055304651241,3.39485523033741,0.02576076872319189,-1472253.764082853,-5077002.270260279,3559347.23191545,34.13217762690281,-106.17135855179873,1345.750034790486
45,-2.4094278004679343e-05,0.0008970981519561352,0.4307422260850867,0.12860473455416713,True,0.03803126174650433,-0.012593071136747512,-0.0037128597770347705,-0.015718602579846107,3.0182212850049512,-0.0012957108908978093,-1476347.6296533651,-5080407.154490955,3552862.9595166002,34.061491632316574,-106.20367016723317,1363.5798734193668
46,-0.003001463907952909,-0.001554239368004749,-0.0034039515042994656,0.043874160327040605,False,0.1312999636945459,-0.02102697407722296,-0.01782441866811786,-0.029256907646028934,0.31026078889975117,0.0025827332283491983,-1484974.168041672,-5054088.022979494,3586392.028118769,34.427160279810515,-106.37365536660549,1347.9463907619938
47,-0.0029402153606562973,0.00672237217338672,0.16248493063287783,-0.1766324483398876,True,0.059951566063215084,-0.04061857918699382,0.002254847456750308,-0.015542532995196864,2.6245094642164872,0.0005587366928915199,-1479254.3270140537,-5073186.645675676,3561962.383710447,34.160331965714484,-106.25577987722389,1399.1223840173334
48,-0.000995134760211258,-0.0023094161415346767,0.3736292095573545,0.02394165021246596,False,-0.020966754600805364,0.020565381760249003,0.01664914518168926,-0.014958397042315595,0.6242260213917951,-0.008229072143923153,-1475882.7805374656,-5054960.173101175,3588971.907517226,34.45509549251644,-106.2760749465169,1389.8024975210428
49,0.007298107171774843,-0.0028636641686253296,-0.3518152153468789,-0.7759248022908781,True,0.00884050121741052,0.026448420693778944,-0.015691644518737804,-0.037398024516501586,0.08307267940311765,0.007246818179289744,-1472602.2380325624,-5064609.296423157,3576735.4411037564,34.32159963616794,-106.21248908909986,1366.2048942456022
50,-0.004559799366041462,0.003571187825722328,0.25596515118442653,-0.04284518781268065,False,-0.0011936665966997603,0.042479885720355895,-0.026985191993496936,0.016244317148799432,1.4339045504955164,-0.0053062836577117585,-1478059.5157861093,-5058439.29096301,3583184.5141966394,34.39194515044773,-106.28819107434848,1376.3273759763688
51,-0.0002905743207482387,-0.0021916742847702714,0.6637953316806556,0.026360321909721946,False,-0.03297514509570642,-0.017982958391935054,0.010960911533987087,-0.003983688066500818,2.5823976213370448,0.004427112704396388,-1481943.4072519322,-5057850.683354103,3582457.3112151828,34.38386014770323,-106.33051311352698,1399.487548014149
52,-0.003017403381303077,-0.002090641360366657,0.2870105828562895,0.10304988077563731,False,-0.002348116796610079,-0.01699279194987831,-0.018238771708170124,0.00843266248243352,0.5287005802208816,0.013094577802638768,-1479800.0315005395,-5055398.094570096,3586744.8658971353,34.43079704766224,-106.31564088317666,1383.3353261779994
53,-0.0011871432912319432,0.0009136935571165788,-0.4735878321115256,0.3260471372053264,False,-0.006427383074809175,0.03806908854247605,0.02033492715781368,-0.021731946665074862,6.848537470725954,-0.030358604837798044,-1481862.8017404883,-5062515.718579113,3575916.01615921,34.31253368675856,-106.31542532622029,1386.3678778726608
54,-0.0009551885176839559,0.0011999182242653796,-0.08646599764518431,0.25030605968015535,False,0.025351677676114782,-0.005036497250271906,-0.0227225506394051,-0.015542201354381904,2.2842148880586612,0.04085537029112265,-1483831.0829427498,-5060093.3439193275,3578524.7272329316,34.34095302840036,-106.34334457259084,1394.6820576479658
55,-0.002635699895839255,0.0001607654213968992,0.400999197358544,0.1327894421712654,True,0.028822791790730048,0.0076070650832602985,-0.010526200339939135,-0.016726394989994516,0.3490293456692272,-0.005930130877754424,-1471370.198885095,-5079257.788413761,3556581.13041488,34.10182872001441,-106.15535766985417,1384.171582981944
56,-0.0022782823251153274,-0.0015818533029856824,0.08386895082933453,0.2887770888605188,False,0.024932710098750883,-0.05646181795999763,-0.004233231763179316,0.0027443171138807525,5.6857623945986555,0.0029921637526911502,-1489347.9193163814,-5060678.907665953,3575339.0423113354,34.30648287909216,-106.39905308544094,1346.562207158655
57,0.002941535603084892,-0.00034475781299968613,-0.46504196123776614,-0.08796079613444543,False,0.03081839085403373,0.054448801508316415,-0.018951394904686593,-0.005144676063227261,0.7571075767879358,0.020735301912263568,-1481566.2906028074,-5057782.519371788,3582642.6491909414,34.38611129840919,-106.32678708787876,1362.6747694574296
58,-0.003139518063673943,-0.001809162859630811,-0.276653356135816,-0.01698485999522806,True,-0.02511361693957125,0.011603721964647234,-0.007469033126505234,-0.011874558254573217,0.47602428931460805,-0.051914723106857484,-1470512.8847934161,-5077430.171911487,3559489.215569007,34.133609030112154,-106.15194406018352,1364.5143183106557
59,-0.0005326704309236217,-0.0006454826794001892,-0.3216018112577637,-0.5734953639135913,False,0.04046312288204307,-0.00989285000632772,-0.02091992525606244,0.01999674372439802,0.33699933967873213,0.025578757400205147,-1492525.0228925934,-5057608.727302888,3578378.5996130216,34.339509950153996,-106.44158723187219,1370.0029568513855
60,-0.0005955842911113044,0.004041587815612174,0.08323906742886036,-0.1842887290246391,True,0.026121249284998115,-0.03540039401428435,-0.011643425554499511,-0.021228104377346072,1.3205016774368092,0.01288462777505749,-1477580.393098158,-5073296.222956077,3562418.787248364,34.1655736517177,-106.23802231423828,1354.9478519996628
61,0.0050194331394869,-0.003428920144940907,0.9008700104226536,-0.3843121220624266,True,0.012697572135077299,-0.0292831325697609,0.006962023863814042,0.029720352287765487,0.004311688945249319,0.015020079202034443,-1476118.3301904495,-5069598.836216672,3568280.713648651,34.229326939796316,-106.23400905121298,1375.349826959893
62,0.00043435869131200697,0.0004409778865817234,-0.29866968202745814,-0.08656060999605183,True,0.025651330581415638,-0.008399750872750836,0.008223232561384443,-0.01890345197145289,5.621472766923352,-0.004280341666312259,-1480019.2577665963,-5079283.619289671,3552937.037223065,34.06231198263731,-106.24524941817468,1361.218354968354
63,-0.0016719564510358298,0.0020611647789047756,0.2819873140662765,-0.01772571717627657,True,0.0017070761286701046,0.040665671108279226,-0.02443034237578872,0.00489041292786241,1.8264027630712163,-0.0004153080061357011,-1468575.7004610305,-5080487.75992503,3555994.656763398,34.09540649064728,-106.12256971201734,1390.5194870205596
64,0.005808624693586234,-0.0006814588497433238,0.41351716245303327,-0.0862168466024897,True,-0.027561544265664317,0.024263101188076685,0.010426182430038556,0.013069318740047782,1.0535778345210105,-0.000482722429660147,-1472074.1886867357,-5078496.986558968,3557305.3651105636,34.10993652293134,-106.16497869962335,1347.4483917346224
65,0.0006254569917436632,-0.0003591543876748344,0.0012454794462522624,0.6052358121653182,False,-0.024570811644479666,0.01853937359226346,-0.001676007070825486,0.023348278465265226,0.20332234359145618,0.042705259424524536,-1473319.931215183,-5059431.235013291,3583689.4395472165,34.397609341047264,-106.23570136047978,1352.1482528615743
66,0.0030607350420480722,0.0006366626979668675,-0.3310656189137575,0.24123239535715943,True,-0.042508292110525994,0.006027705242682823,-0.005037671877598783,0.01064310851067955,1.6633230237898189,-0.008002686946496338,-1474569.5014923944,-5084787.323100076,3547405.211817636,34.002006100068904,-106.17196337857197,1384.3727890700102
67,0.0043811245894148105,0.004693054229385721,0.10454159014016104,0.17383721433152025,True,0.04524682949496979,0.02325808599493652,-0.0003340114959454891,0.01649475798748859,3.225185090448886,-0.01810478962994941,-1472487.16998594,-5081099.154083777,3553479.294305457,34.06817019465844,-106.16142841367429,1368.0659636529163
68,-0.004204207871837737,0.004379321078636164,-0.20945952898391665,0.14073547429912459,True,-0.07346611063022614,0.025665959612655366,-0.003903137373581435,0.0420695386582731,1.0748362481088656,0.002975218700530994,-1471945.5984566878,-5085908.342228092,3546853.827593008,33.99613895850516,-106.1413136313357,1363.4021718353033
69,0.00165051998383889,0.0006938006543002753,0.023853461092074413,-0.3510137800137153,False,-0.034129479457403404,-0.030178773016975132,-0.008133367790917275,0.0004291079712190725,0.030653295971503076,-0.0032667901126759574,-1483996.2559263948,-5052396.678352057,3589156.109751467,34.457382010477055,-106.36863435916172,1345.6368868146092
70,0.009605712482948522,-0.0003302444172414373,0.3920340779702539,0.20541785756244593,False,-0.0585216475633929,-0.03326599335876337,-0.008640337574415355,0.03249547085435987,0.3888290290068969,0.010862550057846056,-1478051.0118543142,-5054146.935575085,3589173.301523957,34.45747153927929,-106.30120118328692,1361.5455974647775
71,0.0009852531001280991,-0.0035300168487228806,0.21337149491971594,-0.5725393833639347,True,-0.03544156077035492,0.021365783492285243,-0.011472008259673837,-0.006623485594011877,4.973871941499174,0.005969816292464291,-1475985.758047109,-5075377.0345609505,3560176.993982375,34.14099788450552,-106.21511895666079,1380.9913881067187
72,-0.002956019287499268,0.0004514385729249844,0.5161609326499944,-0.7298157211594685,True,0.001904845591780419,0.03701389011399353,-0.04814607631850497,0.0053445197424678145,1.9917120331818425,0.002057442732802337,-1469190.94352247,-5069792.621161572,3570873.329776927,34.25750032918992,-106.16122378157658,1390.6455496130511
73,-0.0008793641768016557,0.004034470114381705,0.21664389042403678,0.4715441332395423,True,0.029513117262322277,0.04161701462729256,-0.024660461523707492,-0.01562454780179523,4.442928453044802,0.00011544851649546384,-1471344.065308749,-5090716.820727376,3540239.084057508,33.92427099111762,-106.12061207316391,1360.9296351019293
74,0.004802404448722414,0.0008869315855466328,0.05166732548915397,-0.2628712083535177,False,0.012739118516952443,-0.013369692600406878,-0.02180980503906341,-0.002547584921312889,1.8637728766602164,-0.0015109444282492544,-1487352.1624455699,-5056876.276140541,3581506.8782315077,34.373795091643004,-106.38991168746878,1348.5649950001389
75,-0.0015815935779719252,5.853294607103779e-05,0.15352740863113742,-0.24891498869592102,False,-0.011009510208103925,0.04790747550128482,0.0033924899985856936,-0.025223464575451233,3.7705707686106877,-0.0010142578082464617,-1484605.3450215673,-5061345.009683837,3576412.2350631747,34.31801757719881,-106.34758931764378,1375.1413729395717
76,0.005740570303777212,-0.00036505284516044254,-0.3515040507028969,0.36454252056405173,True,0.024688899416111562,0.017376292075270725,0.005981735163514008,0.0005812573430183871,4.357051689792711,-0.038316674833690445,-1475143.17829952,-5085422.963864291,3546228.7543270076,33.98933271123197,-106.17600961188825,1365.2058128081262
77,-6.525234199061938e-05,0.0021081329082789212,-0.1718110583605541,-0.2918698502967773,True,0.0005559045834120309,-0.02808368250650705,0.008702874954969514,-0.0005275072594881532,4.151578728013991,0.020444796673555636,-1481544.3569256451,-5075905.577387092,3557134.7489854386,34.10787129581893,-106.27135483760648,1381.5088473521173
78,-0.0011794790965728094,0.0005944527510154612,0.41033670400369177,0.07215419692396167,False,0.04606071011965312,0.010957882497999935,0.034280113677380125,-0.023641738368926295,0.683453214277342,-0.003475617276032983,-1478228.4988365532,-5054716.31617276,3588336.080327692,34.44820905194943,-106.30131579006574,1379.6184175657108
79,-0.0009652018805785578,-0.0010016759782631118,0.4537463610544693,-0.8690785688713542,True,0.031224658467248343,0.023070899553419108,0.00021817830256118937,0.013152349246964817,2.021413720554366,0.004546147932117167,-1474261.630731881,-5066417.525318194,3573530.6986795035,34.286566038856535,-106.22430911937607,1377.170398985967
80,0.0022338003183325636,0.005052110907936959,0.029751762505591615,-0.45874734911992826,True,-0.021343659565115577,-0.035020974335547406,-0.001650162254155066,-0.03685653329575718,2.784491764360013,-0.02520136386121305,-1478118.4957781686,-5070897.6170523865,3565643.8994641835,34.20051942381381,-106.25090214525284,1386.4410849744454
81,0.007813092147942248,-0.0010119329005697584,2.60731867851296e-05,0.1832818196894139,False,-0.027920244849646548,-0.0310385999233808,-0.01860884396144999,-0.010663261291599684,1.679754929649492,0.024716941497614733,-1482882.1804155188,-5056599.79486555,3583798.2418240374,34.3985996435892,-106.34413285788145,1384.25577522628
82,0.001137441152669314,-0.001894509644563195,-0.2146017494151366,-0.5620053858567258,True,0.049714819806520594,0.03562121041747044,-0.012270603604451083,-0.009536930428665156,1.2555689631930038,0.001169646706565912,-1471888.6945891741,-5068274.171086136,3571871.043242677,34.268518078563154,-106.19394224065317,1368.2994657084346
83,-2.8534776347592294e-05,-0.0015273995493984152,0.25465648680712044,-0.4065882035697673,True,-0.006593996152921928,-0.03710736325925845,-0.033294677107329085,-0.017690723140679602,0.6955538891651043,0.010726399461998014,-1476192.4689901927,-5070324.764664409,3567207.4284455734,34.217690172739516,-106.23257950546551,1365.1500745415688
84,-0.001720589084732749,0.001097707421777003,0.2622744973580804,-0.37192141084397573,False,0.018424446899624306,0.021015673363725902,0.008087653303807845,-0.017264313401980244,12.442553769753683,0.012302681020276634,-1505537.8735186404,-5075414.1837762855,3547805.016640498,34.00639495827824,-106.52212082995518,1377.475314446725
85,-0.001133125770493663,-0.007358888868970212,-0.1171590710003722,-0.4128514812084922,False,0.05337304961734738,-0.013006545306292994,0.020436938457087328,0.005380098825415173,0.6174064303674605,0.007770625204999892,-1488555.1096577272,-5054257.705034851,3584725.681677384,34.40879368463986,-106.41049628471146,1374.029945855029
86,0.0004703147325710023,0.00078227492867967,-0.012828947013208056,-0.9084399716105239,False,0.043893618911664045,0.021030288995283485,-0.007561733583354355,-0.0012335543518686455,1.4455068189207205,-0.0027497818456745297,-1494958.5883118636,-5060394.922198881,3573507.376897581,34.28616910577279,-106.45836851392959,1400.3643756378442
87,0.0009268901160699375,-0.0023061024978148995,-0.09587821584730447,0.4719349711587724,True,-0.008581266611649013,-0.034320688312829986,-0.00035430416567438746,0.030488883215841003,3.099783750261423,0.0013672063547612607,-1480982.8739095093,-5087994.291685649,3540167.177690572,33.92337954526938,-106.22890492207046,1379.1346776317805
88,0.00267714041134603,0.006537847357299357,0.31261435183783837,-0.13348900820962067,True,-0.0018455491432159024,-0.03127578973949379,-0.007619011933153318,0.01907407108162383,2.3062832246572764,0.01975776581594805,-1477842.4057190607,-5076521.603545973,3557753.090280138,34.11473280772923,-106.2309747754156,1360.1917263250798
89,-0.002702531506022094,0.004139357964305959,-0.08335667891050985,0.3430716262422385,True,0.000840095083727638,-0.0345832692435993,0.0055512780234615484,-0.01716765261538771,0.6444323905532695,0.021926873913883226,-1479410.3920270416,-5083838.0719666,3546754.512335306,33.99493175838933,-106.2251362815517,1384.3762509934604
